idx,Base salt,Initial loading,Final loading,Fitness
0,AgF,0.0,1.0,59.2
1,Al(NO3)3,6.0,9.0,60.37
2,Al(NO3)3,0.0,9.0,45.07
3,Al(NO3)3,0.0,6.0,40.76
4,Al3(OH)3(PO4)2,0.67,5.0,58.88
5,Al3(OH)3(PO4)2,0.0,5.0,51.58
6,Al2(OH)4SO4,2.0,7.0,35.88
7,Al2(OH)4SO4,0.0,7.0,31.29
8,Al2(OH)4SO4,0.0,2.0,19.83
9,Al2(SO4)3,16.5,18.0,42.37
10,Al2(SO4)3,14.0,18.0,48.19
11,Al2(SO4)3,6.0,18.0,63.62
12,Al2(SO4)3,0.0,18.0,65.73
13,Al2(SO4)3,14.0,16.5,51.69
14,Al2(SO4)3,6.0,16.5,66.65
15,Al2(SO4)3,0.0,16.5,67.85
16,Al2(SO4)3,6.0,14.0,71.33
17,Al2(SO4)3,0.0,14.0,70.74
18,Al2(SO4)3,0.0,6.0,69.99
19,Al2O3,1.0,3.0,56.5
20,Al2O3,0.0,1.0,71.09
21,AlCl3,0.0,6.0,91.21
22,AlF3,3.0,9.0,58.7
23,AlF3,1.0,9.0,57.58
24,AlF3,0.0,9.0,54.93
25,AlF3,1.0,3.0,54.2
26,AlF3,0.5,3.0,78.4
27,AlF3,0.0,3.0,47.4
28,AlF3,0.0,1.0,33.8
29,AlPO4,0.0,2.0,67.2
30,AlPO4,0.0,1.0,75.97
31,As2O5,1.67,4.0,60.06
32,As2O5,0.0,4.0,50.3
33,Ba(ClO4)2,1.0,3.0,56.2
34,Ba(ClO4)2,0.0,3.0,101.94
35,Ba(IO3)2,0.0,1.0,27.0
36,Ba(N3)2,0.0,1.0,44.3
37,Ba(OH)2,3.0,8.0,58.5
38,Ba(OH)2,1.0,7.0,58.0
39,Ba(OH)2,0.0,7.0,59.23
40,Ba(OH)2,1.0,3.0,63.75
41,Ba(OH)2,0.0,3.0,63.7
42,Ba(OH)2,1.0,1.3,59.0
43,Ba(OH)2,0.0,1.3,60.23
44,Ba(OH)2,0.0,1.0,65.0
45,BaAl2O4,0.0,1.0,83.7
46,BaBr2,1.0,2.0,57.6
47,BaBr2,0.0,2.0,59.4
48,BaBr2,0.0,1.0,58.02
49,BaC2O4,0.5,1.0,46.0
50,BaCl2,1.0,2.0,50.43
51,BaCl2,0.0,2.0,59.0
52,BaCl2,0.0,1.0,67.0
53,BaI2,0.0,6.0,40.4
54,BaI2,1.0,2.0,55.2
55,BaI2,0.0,2.0,65.24
56,BaI2,0.0,1.0,75.28
57,BeCl2,0.0,4.0,86.85
58,BeSeO4,2.0,4.0,60.69
59,BeSeO4,0.0,4.0,62.68
60,BeSeO4,0.0,2.0,64.66
61,BeSO4,3.0,4.0,61.5
62,BeSO4,2.0,4.0,58.6
63,BeSO4,1.0,4.0,62.43
64,BeSO4,0.0,4.0,63.93
65,BeSO4,2.0,3.0,57.56
66,BeSO4,1.0,3.0,64.73
67,BeSO4,0.0,3.0,88.26
68,BeSO4,1.0,2.0,68.11
69,BeSO4,0.0,2.0,69.25
70,BeSO4,0.0,1.0,68.4
71,BiCl3,0.0,1.0,65.4
72,(CH3)(NH2)Al(SO4)2,0.0,12.0,65.8
73,(CH3)(NH2)Cr(SO4)2,0.0,12.0,74.9
74,(CH3)(NH2)Fe(SO4)2,0.0,12.0,93.0
75,Ca6Al2(OH)12(SO4)3,0.0,26.0,46.63
76,Ca6Al2(OH)12(SO4)3,7.0,26.0,38.73
77,Ca6Fe2(OH)12(SO4)3,2.0,26.0,45.3
78,Ca6Al2(OH)12(CO3)3,3.0,26.0,43.37
79,Ca(Al2Si2O6)2,3.5,4.0,43.53
80,Ca(Al2Si2O6)2,2.0,4.0,53.15
81,Ca(Al2Si2O6)2,2.0,3.5,56.36
82,Ca(CH3COO)2,0.0,1.0,63.0
83,Ca(ClO4)2,0.0,4.0,64.89
84,Ca(H2PO4)2,0.0,1.0,53.2
85,Ca(IO3)2,1.0,6.0,50.94
86,Ca(IO3)2,0.0,6.0,61.23
87,Ca(IO3)2,0.0,1.0,70.48
88,Ca(NO3)2,3.0,4.0,57.42
89,Ca(NO3)2,2.0,4.0,58.4
90,Ca(NO3)2,0.0,4.0,58.95
91,Ca(NO3)2,2.0,3.0,54.86
92,Ca(NO3)2,0.0,3.0,57.65
93,Ca(NO3)2,0.0,2.0,59.5
94,Ca2AlF7,0.0,1.0,46.4
95,Ca2Fe(PO4)2,0.5,4.0,64.06
96,Ca2SiO4,0.0,1.17,67.08
97,Ca3Si2O7,0.0,3.0,31.95
98,Ca3Al2O6,0.0,6.0,84.88
99,Ca5Si6O17,5.5,10.5,56.75
100,Ca5Si6O17,3.0,10.5,58.31
101,Ca5Si6O17,3.0,5.5,51.44
102,CaAl2Si2O8,0.0,1.0,73.48
103,CaAl2Si7O18,6.0,7.0,51.48
104,Ca(B(OH)4)2,0.0,2.0,19.68
106,CaBr2,6.0,9.0,60.8
107,CaBr2,0.0,9.0,61.69
108,CaBr2,0.0,6.0,62.08
109,CaC2O4,0.0,1.0,69.5
110,CaCl2,4.0,6.0,59.98
111,CaCl2,2.0,6.0,62.82
112,CaCl2,1.0,6.0,60.38
113,CaCl2,0.0,6.0,62.48
114,CaCl2,2.0,4.0,62.46
115,CaCl2,1.0,4.0,57.12
116,CaCl2,0.0,4.0,61.09
117,CaCl2,1.0,2.0,49.0
118,CaCl2,0.0,2.0,61.81
119,CaCl2,0.0,1.0,72.89
120,CaCO3,1.0,6.0,51.61
121,CaCO3,0.0,6.0,51.09
122,CaCO3,0.0,1.0,48.47
123,CaCrO4,0.0,2.0,84.0
124,CaHPO4,0.0,2.0,57.12
125,CaI2,0.0,8.0,57.81
126,CaMg(B3O7H3)2,2.2,3.0,38.89
127,CaMg(B3O7H3)2,0.0,3.0,69.49
128,CaMg(B3O7H3)2,0.0,2.2,80.62
129,CaNaB5O12H6,1.0,5.0,85.68
130,CaO,0.0,8.0,52.11
131,CaSeO4,0.0,2.0,56.65
132,CaSiF6,0.0,2.0,59.0
133,CaSO3,0.5,2.0,52.4
134,CaSO3,0.0,2.0,54.46
135,CaSO3,0.0,0.5,62.8
136,CaSO4,0.5,2.0,54.49
137,CaSO4,0.0,2.0,56.44
138,CaSO4,0.0,0.5,64.02
139,CaTeO3,0.0,1.0,70.73
140,CaZn2(PO4)2,1.0,2.0,62.51
141,CaZn2(PO4)2,0.67,2.0,57.55
142,CaZn2(PO4)2,0.0,2.0,56.54
143,CaZn2(PO4)2,0.67,1.0,42.51
144,CaZn2(PO4)2,0.0,1.0,52.29
145,CaZn2(PO4)2,0.0,0.67,57.1
146,Cd(ClO4)2,4.0,6.0,20.0
147,Cd(ClO4)2,0.0,6.0,63.41
148,Cd(NO3)2,2.0,4.0,57.0
149,Cd(NO3)2,0.0,4.0,57.25
150,Cd(NO3)2,0.0,2.0,57.5
151,CdBr2,0.0,4.0,54.97
152,CdCl2,2.5,4.0,65.0
153,CdCl2,1.0,4.0,59.2
154,CdCl2,0.0,4.0,57.73
155,CdCl2,1.0,2.5,53.4
156,CdCl2,0.0,2.5,53.36
157,CdCl2,0.0,1.0,53.3
158,CdF2,0.0,2.0,66.94
159,CdSeO4,0.0,1.0,67.38
160,CdSO4,1.0,2.67,52.28
161,CdSO4,0.0,2.67,57.4
162,CdSO4,0.0,1.0,127.3
163,Ce(NO3)3,3.0,4.0,74.91
165,CeBr3,0.0,7.0,64.5
166,CeCl3,6.0,7.0,43.3
167,CeCl3,0.0,7.0,60.7
168,CeCl3,0.0,6.0,64.6
169,CePO4,0.0,2.0,50.53
170,Co(ClO4)2,0.0,6.0,22.0
171,Co(HCOO)2,0.0,2.0,81.74
172,Co(NO3)2,4.0,6.0,47.84
173,Co(NO3)2,0.0,6.0,56.0
174,Co(NO3)2,3.0,4.0,62.78
175,Co(NO3)2,2.0,3.0,61.98
176,Co(NO3)2,0.0,2.0,57.82
177,CoBr2,0.0,6.0,58.9
178,CoBr2,2.0,4.0,35.4
179,CoBr2,0.0,4.0,46.9
180,CoBr2,0.0,2.0,58.4
181,CoCl2,4.0,6.0,54.58
182,CoCl2,2.0,6.0,56.24
183,CoCl2,1.0,6.0,57.7
184,CoCl2,0.0,6.0,58.2
185,CoCl2,2.0,4.0,59.85
186,CoCl2,1.0,2.0,56.65
187,CoCl2,0.0,2.0,61.96
188,CoCl2,0.0,1.0,60.07
189,CoF2,0.0,4.0,54.6
190,CoSeO3,0.0,2.0,21.98
191,CoSO4,6.0,7.0,53.58
192,CoSO4,1.0,7.0,44.43
193,CoSO4,0.0,7.0,56.84
194,CoSO4,1.0,6.0,42.8
195,CoSO4,0.0,6.0,57.55
196,Cr2(SO4)3,8.0,14.0,57.7
197,Cr2(SO4)3,0.0,14.0,81.64
198,Cr2(SO4)3,0.0,8.0,99.6
199,CrCl2,3.0,4.0,58.36
200,CrCl2,2.0,4.0,60.37
201,CrCl2,0.0,4.0,61.3
202,CrCl2,2.0,3.0,62.38
203,CrCl2,0.0,3.0,62.26
204,CrCl2,0.0,2.0,62.23
205,CrCl3,0.0,6.0,66.2
206,CrF3,5.0,9.0,88.7
207,CrF3,3.0,9.0,70.77
208,CrF3,0.0,9.0,69.71
209,CrF3,3.0,5.0,34.9
210,CrF3,0.0,5.0,54.52
211,CrF3,0.0,3.0,67.6
213,Cs2CO3,1.5,3.5,64.5
214,Cs2CO3,0.0,3.5,64.09
217,Cs2Cu(SO4)2,0.0,6.0,50.0
218,Cs2Fe(SO4)2,0.0,6.0,60.0
219,Cs2Mg(SeO4)2,4.0,6.0,55.83
220,Cs2Mg(SeO4)2,2.0,6.0,53.45
221,Cs2Mg(SeO4)2,0.0,6.0,59.96
222,Cs2Mg(SO4)2,2.0,6.0,57.15
223,Cs2Mg(SO4)2,0.0,6.0,60.08
224,Cs2Ni(SO4)2,2.0,6.0,58.25
225,Cs2Ni(SO4)2,0.0,6.0,63.33
226,Cs2Zn(SO4)2,0.0,6.0,63.0
227,CsAl(SO4)2,0.0,12.0,62.13
228,CsCd(SO4)2,2.0,6.0,34.0
229,CsCr(SeO4)2,0.0,12.0,73.0
230,CsCr(SO4)2,0.0,12.0,39.6
231,CsF,1.0,1.5,54.41
232,CsF,0.0,1.5,62.07
233,CsF,0.0,1.0,67.71
234,CsFe(SO4)2,4.0,6.0,64.0
235,CsGa(SeO4)2,0.0,12.0,55.28
236,CsMg(SO4)2,2.0,6.0,45.58
237,CsNi(SO4)2,2.0,6.0,53.7
238,CsOH,0.0,1.0,95.16
239,CsTi(SO4)2,0.0,12.0,56.1
240,CsV(SO4)2,0.0,12.0,66.5
241,CsZn(SO4)2,2.0,6.0,63.7
242,Cu(CH3COO)2,0.0,1.0,60.84
243,Cu(ClO4)2,4.0,8.0,13.0
244,Cu(HCOO)2,2.0,4.0,60.04
245,Cu(HCOO)2,0.0,4.0,55.6
246,Cu(HCOO)2,0.0,2.0,51.17
247,Cu(IO3)2,0.0,1.0,60.2
248,Cu(NO3)2,3.0,6.0,61.7
249,Cu(NO3)2,0.0,6.0,58.0
250,Cu(NO3)2,0.0,3.0,68.42
251,CuBr2,0.0,4.0,54.8
252,CuBr2,0.0,2.0,58.4
253,CuCl2,0.0,2.0,56.32
254,CuF2,0.0,2.0,67.75
255,CuHPO4,0.0,1.0,35.2
256,CuSeO3,0.0,2.0,44.1
257,CuSeO4,0.0,5.0,53.24
258,CuSO4,3.0,5.0,55.27
259,CuSO4,1.0,5.0,55.95
260,CuSO4,0.0,5.0,59.24
261,CuSO4,1.0,3.0,57.5
262,CuSO4,0.0,3.0,61.89
263,CuSO4,0.0,1.0,64.82
264,Dy(NO3)3,4.0,6.0,56.25
265,DyCl3,0.0,6.0,70.4
266,DyPO4,0.0,2.0,107.5
267,ErCl3,0.0,6.0,72.04
268,ErPO4,0.0,2.0,99.2
269,Eu(IO3)3,0.0,2.0,23.2
270,EuBr3,0.0,6.0,62.0
271,EuCl2,0.0,2.0,54.9
272,EuCl3,0.0,6.0,66.06
273,EuPO4,0.0,2.0,75.13
274,FeSO5H,2.0,5.0,52.66
275,FeSO5H,0.0,5.0,54.44
276,FeSO5H,0.0,2.0,57.08
277,FeSO5H,1.5,3.5,52.98
278,FeSO5H,0.0,3.5,54.64
279,FeSO5H,1.5,3.0,57.05
280,FeSO5H,0.0,3.0,56.93
281,FeSO5H,0.0,1.5,56.85
282,Fe2(SO4)3,7.75,9.0,61.18
283,Fe2(SO4)3,5.03,9.0,54.25
284,Fe2(SO4)3,0.0,9.0,58.37
285,Fe2(SO4)3,5.03,7.75,52.17
286,Fe2(SO4)3,0.0,7.75,58.31
287,Fe2(SO4)3,0.0,5.03,61.63
288,Fe2O3,0.0,1.0,51.36
289,Fe3(PO4)2,1.0,8.0,50.22
290,Fe3(PO4)2,0.0,4.0,65.86
291,FeBr2,0.0,4.0,53.9
292,FeBr2,1.0,2.0,50.0
293,FeC2O4,0.0,2.0,53.31
294,FeCl2,2.0,4.0,50.99
295,FeCl2,1.0,4.0,58.06
296,FeCl2,0.0,4.0,56.44
297,FeCl2,1.0,2.0,62.0
298,FeCl2,0.0,2.0,61.41
299,FeCl3,0.0,6.0,62.33
300,FeCl3,2.5,6.0,53.2
301,FeCl3,0.0,2.5,60.5
302,FePO4,0.0,6.0,53.8
303,FePO4,2.0,4.0,46.88
304,FePO4,0.0,4.0,50.23
305,FePO4,0.0,2.0,53.78
306,FeSO4,4.0,7.0,53.0
307,FeSO4,1.0,7.0,53.6
308,FeSO4,0.0,7.0,56.44
309,FeSO4,1.0,4.0,53.7
310,FeSO4,0.0,4.0,58.42
311,FeSO4,0.0,1.0,72.28
312,FeZn2(PO4)2,3.5,4.0,58.78
313,FeZn2(PO4)3,0.0,4.0,35.35
314,FeZn2(PO4)3,1.5,3.5,56.01
315,Gd(NO3)3,4.0,6.0,29.79
316,Gd(NO3)3,3.0,6.0,41.46
317,GdCl3,0.0,6.0,68.74
318,H2C2O4,0.0,2.0,52.8
319,H2SeO3,0.0,1.0,53.3
320,H2SO4,4.0,6.5,47.0
321,H2SO4,3.0,6.5,47.57
322,H2SO4,2.0,6.5,48.44
323,H2SO4,1.0,6.5,50.04
324,H2SO4,0.0,6.5,53.38
325,H2SO4,3.0,4.0,49.0
326,H2SO4,2.0,4.0,50.25
327,H2SO4,1.0,4.0,52.73
328,H2SO4,0.0,4.0,57.5
329,H2SO4,2.0,3.0,51.5
330,H2SO4,1.0,3.0,50.5
331,H2SO4,0.0,3.0,54.4
332,H2SO4,1.0,2.0,57.7
333,H2SO4,0.0,2.0,64.75
334,H2SO4,0.0,1.0,71.8
335,H3PO4,0.0,0.5,62.8
336,HAuCl4,3.0,4.0,53.53
337,HClO4,1.0,2.0,66.0
338,HClO4,0.0,2.0,62.75
339,HClO4,0.0,1.0,59.5
340,HIO3,0.0,1.0,75.0
341,HfF4,0.0,3.0,67.4
342,HgF2,0.0,2.0,71.1
343,Ho(N3)3,4.0,6.0,52.55
344,HoCl3,0.0,6.0,71.27
345,HoPO4,0.0,2.0,109.6
346,InCl3,0.0,3.0,51.0
347,InF3,0.0,3.0,70.4
348,K2C2O4,0.0,2.0,51.0
349,K2C2O4,0.0,1.0,64.16
350,K2C4H4O6,0.0,0.5,53.0
351,K2Co(SO4)2,2.0,6.0,61.0
352,K2CO3,0.0,2.0,62.5
353,K2CO3,0.5,1.5,63.61
354,K2CO3,0.0,1.5,59.98
355,K2CO3,0.0,0.5,73.51
356,K2Co(SO4)2,0.0,6.0,61.0
357,K2Cu(SO4)2,2.0,6.0,56.9
358,K2Cu(SO4)2,0.0,6.0,59.99
359,K2Cu(SO4)2,0.0,2.0,66.21
360,K2CuCl4,0.0,2.0,59.7
361,K2Fe(SO4)2,4.0,6.0,44.0
362,K2Fe(SO4)2,0.0,6.0,38.0
363,K2HgCl4,0.0,1.0,66.82
364,K2Mg(SeO4)2,2.0,6.0,54.42
365,K2Mg(SeO4)2,0.0,6.0,62.05
366,K2Mg(SeO4)2,0.0,2.0,77.32
367,K2Mg(SO4)2,4.0,6.0,48.34
368,K2Mg(SO4)2,2.0,6.0,58.79
369,K2Mg(SO4)2,0.0,6.0,61.1
370,K2Mg(SO4)2,2.0,4.0,58.99
371,K2Mg(SO4)2,0.0,4.0,64.96
372,K2Mg(SO4)2,0.0,2.0,65.71
373,K2Mn(SO4)2,2.0,6.0,43.9
374,K2Mn(SO4)2,0.0,6.0,50.42
375,K2Mn(SO4)2,2.0,4.0,51.38
376,K2Mn(SO4)2,0.0,4.0,57.41
377,K2Ni(SO4)2,2.0,6.0,52.25
378,K2Ni(SO4)2,0.0,6.0,62.0
379,K2PtBr4,0.0,2.0,50.8
380,K2TeO3,0.0,3.0,56.64
381,K2Zn(SeO4)2,0.0,6.0,51.13
382,K2Zn(SO4)2,2.0,6.0,55.2
383,K2Zn(SO4)2,0.0,6.0,56.68
384,K2Zn(SO4)2,0.0,2.0,59.64
385,K3PO4,0.0,7.0,50.72
386,K4Fe(CN)6,0.0,3.0,50.52
387,K4P2O7,0.0,3.0,60.82
388,KAl(SO4)2,3.0,12.0,56.0
389,KAl(SO4)2,2.0,12.0,50.9
390,KAl(SO4)2,0.0,12.0,57.45
391,KAl(SO4)2,2.0,3.0,59.43
392,KAl(SO4)2,0.0,3.0,63.85
393,KAl(SO4)2,1.0,2.0,36.24
394,KAlF4,0.0,0.33,68.1
395,KAuBr4,0.0,2.0,37.4
396,KAuCl4,0.0,2.0,48.9
397,KCdCl3,0.0,1.0,44.4
398,KCr(SO4)2,6.0,12.0,52.4
399,KF,2.0,4.0,57.71
400,KF,0.0,4.0,54.81
401,KF,0.0,2.0,62.76
402,KInBr4,0.0,2.0,40.6
403,KMgCl3,2.0,6.0,66.01
404,KMgCl3,0.0,6.0,67.26
405,KMgCl3,0.0,2.0,69.76
406,KMnCl3,0.0,2.0,60.6
407,KOH,1.0,2.0,59.1
408,KOH,0.0,2.0,71.87
409,KOH,0.75,1.0,17.9
410,KOH,0.0,1.0,89.49
411,KSnF3,0.0,0.5,53.4
412,La(NO3)3,4.0,6.0,52.65
413,La(NO3)3,3.0,6.0,55.14
414,La(NO3)3,0.0,6.0,59.68
415,La(NO3)3,3.0,4.0,60.13
416,La(NO3)3,0.0,4.0,63.21
417,La(NO3)3,0.0,3.0,64.23
418,La2(CO3)3,6.0,8.0,57.76
419,La2(CO3)3,0.5,8.0,57.98
420,La2(CO3)3,0.5,6.0,58.06
421,La2(CrO4)3,2.0,7.0,54.33
422,La2(CrO4)3,0.0,7.0,57.22
423,La2(SO4)3,0.0,9.0,59.1
424,LaBr3,0.0,7.0,64.7
425,LaCl3,6.0,7.0,21.65
426,LaCl3,3.0,7.0,60.52
427,LaCl3,1.0,7.0,64.7
428,LaCl3,0.0,7.0,65.85
429,LaCl3,1.0,3.0,64.3
430,LaCl3,0.0,3.0,71.37
431,LaCl3,0.0,1.0,72.75
432,LaPO4,0.0,2.0,111.62
433,Li2CrO4,0.0,2.0,56.5
434,Li2Sn(OH)6,0.0,2.0,87.6
435,Li2SO4,0.0,1.0,56.54
436,Li2TiF6,0.0,2.0,50.1
437,Li2ZnCl4,0.0,2.0,70.1
438,LiBr,1.0,2.0,60.8
439,LiBr,0.0,2.0,63.87
440,LiBr,0.0,1.0,72.41
441,LiCl,2.0,3.0,44.6
442,LiCl,1.0,3.0,54.3
443,LiCl,0.0,3.0,57.2
444,LiCl,1.0,2.0,61.09
445,LiCl,0.0,2.0,63.45
446,LiCl,0.0,1.0,65.24
447,LiClO4,1.0,3.0,60.89
448,LiClO4,0.0,3.0,63.72
449,LiClO4,0.0,1.0,69.37
450,LiI,2.0,3.0,65.05
451,LiI,1.0,3.0,58.9
452,LiI,0.0,3.0,58.9
453,LiI,1.0,2.0,62.03
454,LiI,0.0,2.0,58.9
455,LiI,0.5,1.0,86.2
456,LiI,0.0,1.0,78.3
457,LiI,0.0,0.5,28.99
458,LiMnF4,0.0,1.0,54.9
459,LiNO2,0.0,1.0,63.3
460,LiNO3,0.0,3.0,54.47
461,LiOH,0.0,1.0,65.64
462,LiReO4,1.0,2.0,55.25
463,LiReO4,0.0,2.0,55.25
464,LiReO4,0.0,1.0,55.25
465,LuBr3,0.0,8.0,71.0
466,LuCl3,0.0,6.0,68.74
467,LuPO4,0.0,2.0,82.44
468,Mg(ClO4)2,4.0,6.0,61.66
469,Mg(ClO4)2,2.0,6.0,61.4
470,Mg(ClO4)2,0.0,6.0,66.74
471,Mg(ClO4)2,2.0,4.0,61.14
472,Mg(ClO4)2,0.0,4.0,69.28
473,Mg(ClO4)2,0.0,2.0,76.34
474,Mg(NO3)2,2.0,6.0,58.78
475,Mg(NO3)2,0.0,6.0,61.9
476,Mg(NO3)2,0.0,2.0,67.98
477,Mg3(PO4)2,2.0,8.0,64.38
478,Mg3(O3POB(OH)3)2,1.0,6.0,81.85
479,Mg3(O3POB(OH)3)2,0.0,6.0,74.06
480,Mg3(O3POB(OH)3)2,0.0,1.0,35.11
481,MgBr2,6.0,9.0,71.2
482,MgBr2,4.0,9.0,68.2
483,MgBr2,2.0,9.0,70.03
484,MgBr2,1.0,9.0,74.31
485,MgBr2,0.0,9.0,76.72
486,MgBr2,4.0,6.0,63.7
487,MgBr2,1.0,6.0,50.0
488,MgBr2,0.0,6.0,72.5
489,MgBr2,2.0,4.0,74.6
490,MgBr2,1.0,2.0,104.3
491,MgBr2,0.0,1.0,61.45
492,MgC2O4,0.0,2.0,48.22
493,MgCl2,4.0,6.0,55.57
494,MgCl2,2.0,6.0,58.3
495,MgCl2,1.0,6.0,60.71
496,MgCl2,0.0,6.0,64.51
497,MgCl2,2.0,4.0,67.42
498,MgCl2,1.0,4.0,66.51
499,MgCl2,0.0,4.0,70.76
500,MgCl2,1.0,2.0,70.82
501,MgCl2,0.0,2.0,76.92
502,MgCl2,0.0,1.0,81.65
503,MgCO3,3.0,5.0,53.11
504,MgCO3,1.0,5.0,52.45
